date,velmedia_GijonCampus,racha_GijonCampus,tmed_Gijon,prec_Gijon,sol_Gijon,presMin_Gijon,presMax_Gijon,dir_Gijon,velmedia_Gijon,racha_Gijon
2021-02-13,1.7,4.4,12.033333333333331,3.2,3.25,1016.5,1019.0,15.0,2.5,7.05
2022-08-09,2.5,10.3,23.133333333333336,0.0,11.1,1009.8333333333334,1013.1333333333332,52.5,3.2,10.3
2019-07-20,1.7,7.2,20.9,0.8666666666666666,5.366666666666667,1008.2,1015.3333333333334,65.5,1.95,6.65
2023-09-22,3.3,12.2,17.766666666666666,0.0666666666666666,4.5,1003.1,1012.7333333333332,28.5,5.1,13.75
2020-06-28,2.2,,18.85,2.95,3.033333333333333,1010.4,1013.7,99.0,2.35,7.8
2020-07-30,1.9,6.1,22.7,2.1333333333333333,9.766666666666666,1003.3,1008.6666666666666,26.5,2.05,7.899999999999999
2023-10-06,1.4,6.7,20.4,0.0,6.800000000000001,1016.3666666666668,1019.0,6.0,2.35,7.25
2023-06-06,1.9,7.8,20.2,2.6333333333333333,9.65,1004.2,1008.3,50.5,2.9,8.5
2020-04-20,,,12.733333333333334,1.05,8.299999999999999,1000.4666666666668,1006.3666666666668,99.0,2.2,6.7
2020-05-25,2.8,9.2,17.0,0.0,13.0,1021.1666666666666,1024.2666666666669,4.0,3.75,9.75
2022-08-12,2.5,6.4,19.23333333333333,0.0333333333333333,5.25,1007.8,1009.1,66.0,2.65,7.1
2022-01-19,1.7,6.9,7.5,0.0,8.533333333333333,1025.9,1028.8666666666668,10.0,2.8,8.3
2023-05-08,1.4,5.8,15.433333333333332,1.9666666666666668,9.45,1015.4666666666668,1018.7,10.0,1.65,6.8
2020-01-26,,3.3,10.666666666666666,3.0,6.8,1010.5,1013.9666666666668,59.5,3.9,7.050000000000001
2022-09-04,1.9,6.7,18.8,0.0,9.2,1006.6666666666666,1009.4333333333332,11.0,2.75,7.800000000000001
2022-04-21,1.9,8.1,11.033333333333331,0.2333333333333333,9.433333333333332,993.6,1009.2666666666664,13.5,2.6,8.5
2020-11-26,1.4,4.4,12.866666666666667,0.0,6.5,1002.5,1005.5333333333332,11.5,1.5499999999999998,5.25
2019-03-18,1.7,6.1,8.866666666666667,1.4666666666666668,7.166666666666667,1021.6333333333332,1024.8,67.5,2.25,6.65
2023-03-07,1.9,12.8,12.533333333333331,0.3666666666666667,3.5,996.3,1000.9,24.5,2.75,13.9
